"","ctrl_g1","taz_g1","ctrl_g2","taz_g2","ctrl_g3","taz_g3","ctrl_g4","taz_g4","ctrl_g5","taz_g5","ctrl_g6","taz_g6","ctrl_g7","taz_g7","ctrl_g8","taz_g8"
"TTC17",86.9487979695287,59.1860410147704,85.6479372878525,74.2345194458735,94.8031860354296,54.1598901015322,92.935162863248,74.4174322937892,79.5238783100159,60.5714305703071,73.4375435123037,61.5178025780545,60.4962877233553,82.7373192468,57.7349187756627,55.628144458949
"TTC19",67.1877075219085,48.6852918024724,60.0520020064253,42.6848486813773,53.7543838345219,49.2362637286657,54.7828328457041,47.3565478233204,67.3614028037782,50.4761921419226,63.5135511457762,50.4244283426676,56.2509341989093,48.7938036583692,68.0447256998882,54.5979936356351
"TTC21A",0,0,0,3.71172597229367,4.88676216677472,0.984725274573314,2.93479461673415,0.9664601596596,0.935575038941364,0.917748948034956,0,1.00848856685335,1.0613383811115,0,3.09294207726765,2.06030164662774
"TTC21B",21.7371994923822,5.72768138852616,18.7047219364276,14.8469038891747,11.7282292002593,16.7403296677463,16.6305028281602,14.496902394894,16.8403507009445,21.108225804804,17.8631862597495,16.1358170696536,12.736060573338,13.7895532078,8.24784553938039,9.27135740982483
"TTC22",0,0,0,0,0,0.984725274573314,0,0.9664601596596,0,0.917748948034956,0,0,0,0,1.03098069242255,0
"TTC23",14.8208178357151,7.63690851803489,8.86013144357095,7.42345194458735,6.84146703348461,4.92362637286657,4.89132436122358,9.664601596596,10.291325428355,5.50649368820974,12.9011900764858,7.05941996797347,6.36803028666898,13.7895532078,10.3098069242255,5.15075411656935
"TTC24",0,0,0,0,0.977352433354944,0,0,0,0,0,0,0,0,0,0,0
"TTC26",10.8685997461911,15.2738170360698,12.7979676407136,12.0631094099544,10.7508767669044,21.6639560406129,8.80438385020244,22.2285836721708,4.67787519470682,15.6017321165943,9.92399236652753,26.2207027381872,8.49070704889198,14.8502880699385,5.15490346211274,20.6030164662774
"TTC27",44.4624535071453,35.3207018959113,62.0209201049967,21.3424243406886,38.1167449008428,23.6334065897595,31.3044759118309,35.7590259074052,56.1345023364818,25.6969705449788,58.5515549625124,23.1952370376271,16.981414097784,35.0042504505692,24.7435366181412,18.5427148196497
"TTC28",18.7730359252391,8.59152208278925,26.5803943307129,10.2072464238076,20.5244011004538,9.84725274573313,20.543562317139,12.5639820755748,18.7115007788273,9.17748948034956,23.8175816796661,8.06790853482682,21.2267676222299,13.7895532078,21.6505945408735,7.21105576319709
"TTC28-AS1",3.95221808952403,3.81845425901744,2.95337714785698,2.78379447922026,5.86411460012967,9.84725274573313,4.89132436122358,2.8993804789788,9.35575038941364,6.42424263624469,2.97719770995826,3.02546570056006,2.12267676222299,4.24293944855384,5.15490346211274,12.3618098797664
"TTC29",0,0,0,0,0,0,0,0,0.935575038941364,0,0,0,0,0,0,0
"TTC3",102.757670327625,183.285804432837,98.4459049285661,162.388011287848,98.7125957688494,179.219999972343,93.9134277354927,128.539201234727,112.269004672964,148.675329581663,128.019501528205,141.188399359469,90.2137623944772,181.385661425677,114.438856858903,150.402020203825
"TTC30A",0,6.68229495328052,0.984459049285661,1.85586298614684,6.84146703348461,1.96945054914663,1.95652974448943,0,2.80672511682409,8.25974053231461,4.96199618326376,2.01697713370671,7.42936866778048,3.18220458641538,4.12392276969019,6.18090493988322
"TTC30B",1.97610904476202,1.90922712950872,0,6.49552045151393,0.977352433354944,2.95417582371994,1.95652974448943,2.8993804789788,4.67787519470682,2.75324684410487,0.992399236652753,1.00848856685335,1.0613383811115,2.12146972427692,2.0619613848451,3.09045246994161
"TTC31",18.7730359252391,24.8199526836134,24.6114762321415,23.1982873268355,20.5244011004538,24.6181318643328,23.4783569338732,29.9602649494476,24.3249510124755,32.1212131812235,31.7567755728881,28.2376798718939,14.858737335561,26.5183715534615,40.2082470044794,32.9648263460438
"TTC32",3.95221808952403,10.500749212298,10.8290495421423,6.49552045151393,3.90940973341978,5.90835164743988,4.89132436122358,7.7316812772768,7.48460031153091,11.9307363244544,3.96959694661101,5.04244283426676,5.30669190555748,6.36440917283077,4.12392276969019,9.27135740982483
"TTC33",19.7610904476202,21.0014984245959,22.6425581335702,17.630698368395,9.77352433354944,23.6334065897595,20.543562317139,20.2956633528516,17.7759257398859,29.3679663371186,19.8479847330551,21.1782599039204,20.1654292411184,24.3969018291846,19.5886331560284,19.5728656429635
"TTC36",0,0,0,0,0,0,0,0,0,1.83549789606991,0,0,0,1.06073486213846,1.03098069242255,0
"TTC37",95.8412886709577,85.9152208278925,108.290495421423,86.2976288558279,107.508767669044,107.335054928491,115.435254924876,121.77398011711,101.977679244609,105.54112902402,105.194319085192,80.6790853482682,83.8457321078083,79.5551146603846,92.7882623180294,86.5326691583651
"TTC38",23.7133085371442,28.6384069426308,30.5182305278555,39.901054202157,40.0714497675527,36.4348351592126,24.4566218061179,33.826105588086,18.7115007788273,31.2034642331885,27.7871786262771,45.3819855084009,28.6561362900104,33.9435155884308,42.2702083893245,36.0552788159855
"TTC39A",0,0,0,0.927931493073419,0,0,0,0,0.935575038941364,0,0,1.00848856685335,0,1.06073486213846,0,1.03015082331387
"TTC39B",1.97610904476202,2.86384069426308,8.86013144357095,5.56758895844051,5.86411460012967,4.92362637286657,8.80438385020244,6.7652211176172,3.74230015576545,2.75324684410487,0.992399236652753,4.03395426741341,5.30669190555748,6.36440917283077,5.15490346211274,3.09045246994161
"TTC39C",9.88054522381008,20.0468848598416,16.7358038378562,26.9100132991291,6.84146703348461,18.709780216893,15.6522379559155,21.2621235125112,14.0336255841205,21.108225804804,5.95439541991652,22.1867484707738,16.981414097784,21.2146972427692,20.619613848451,26.7839214061606
"TTC3P1",1.97610904476202,1.90922712950872,2.95337714785698,0,0.977352433354944,0.984725274573314,0.978264872244716,2.8993804789788,2.80672511682409,0.917748948034956,4.96199618326376,0,1.0613383811115,3.18220458641538,1.03098069242255,0
"TTC4",0,0,0,0,0,0,0,0,0,0.917748948034956,0,0,0,0,0,0
"TTC41P",0,0.954613564754361,0,0,1.95470486670989,0.984725274573314,0,0,0,1.83549789606991,0.992399236652753,0,2.12267676222299,0,0,0
"TTC5",8.89249070142907,8.59152208278925,8.86013144357095,4.63965746536709,7.81881946683956,7.87780219658651,8.80438385020244,2.8993804789788,16.8403507009445,3.67099579213982,11.908790839833,6.05093140112012,13.7973989544495,6.36440917283077,7.21686484695784,2.06030164662774
"TTC6",0,0,0,0,0,0,0,0,0.935575038941364,0,0,0,0,0,0,0
"TTC7A",24.7013630595252,23.865339118859,24.6114762321415,27.8379447922026,22.4791059671637,30.5264835117727,21.5218271893838,19.329203193192,20.58265085671,15.6017321165943,20.8403839697078,30.2546570056006,29.7174746711219,19.0932275184923,31.960401465099,26.7839214061606
"TTC7B",22.7252540147632,29.5930205073852,24.6114762321415,29.6938077783494,26.3885157005835,31.511208786346,20.543562317139,23.1950438318304,27.1316761292995,25.6969705449788,23.8175816796661,30.2546570056006,18.0427524788954,29.7005761398769,17.5266717711833,28.8442230527884
"TTC8",16.7969268804771,26.7291798131221,19.6891809857132,20.4144928476152,7.81881946683956,17.7250549423196,17.6087677004049,17.3962828738728,15.9047756620032,12.8484852724894,14.8859885497913,16.1358170696536,10.613383811115,22.2754321049077,10.3098069242255,12.3618098797664
"TTC9",5.92832713428605,3.81845425901744,2.95337714785698,4.63965746536709,0,8.86252747115982,1.95652974448943,5.7987609579576,2.80672511682409,7.34199158427965,0.992399236652753,6.05093140112012,8.49070704889198,4.24293944855384,8.24784553938039,7.21105576319709
"TTC9B",0,0,0.984459049285661,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTC9C",14.8208178357151,20.0468848598416,12.7979676407136,13.9189723961013,28.3432205672934,23.6334065897595,21.5218271893838,18.3627430335324,29.0028262071823,20.190476856769,15.878387786444,32.2716341393073,30.7788130522334,26.5183715534615,17.5266717711833,22.6633181129051
"TTF1",25.6894175819062,21.9561119893503,24.6114762321415,20.4144928476152,22.4791059671637,23.6334065897595,24.4566218061179,28.0273446301284,17.7759257398859,26.6147194930137,18.8555854964023,20.1697713370671,18.0427524788954,15.9110229320769,24.7435366181412,30.9045246994161
"TTF2",27.6655266266682,38.1845425901744,31.5026895771412,34.3334652437165,40.0714497675527,37.4195604337859,46.9567138677464,43.490707184682,48.6499020249509,46.8051963497828,46.6427641226794,36.3055884067207,47.7602271500174,36.0649853127077,57.7349187756627,32.9648263460438
"TTI1",46.4385625519074,60.1406545795247,45.2851162671404,46.3965746536709,43.0035070676176,48.2515384540924,48.9132436122358,41.5577868653628,28.0672511682409,52.3116900379925,47.6351633593321,58.4923368774945,62.6189644855783,40.3079247612615,37.1153049272117,56.6582952822629
"TTI2",7.90443617904806,10.500749212298,8.86013144357095,7.42345194458735,3.90940973341978,6.89307692201319,11.7391784669366,7.7316812772768,6.54902527258955,9.17748948034956,6.94679465656927,4.03395426741341,8.49070704889198,9.54661375924615,5.15490346211274,6.18090493988322
"TTK",84.9726889247667,76.3690851803488,69.896592499282,83.5138343766077,70.369375201556,72.8696703184252,77.2829249073326,81.1826534114064,82.33060342684,78.0086605829713,75.4223419856092,64.5432682786146,57.3122725800208,66.8262963147231,68.0447256998882,57.6884461055767
"TTL",95.8412886709577,156.556624619715,75.8033467949959,103.928327224223,89.9164238686549,143.769890087704,84.1307790130456,147.868404427919,85.1373285436641,140.415589049348,70.4603458023454,130.095025124082,94.4591159189232,116.680834835231,97.9431657801421,134.949757854117
"TTLL1",0,0,0.984459049285661,4.63965746536709,0.977352433354944,0.984725274573314,3.91305948897886,1.9329203193192,1.87115007788273,1.83549789606991,4.96199618326376,2.01697713370671,4.24535352444599,2.12146972427692,7.21686484695784,1.03015082331387
"TTLL11",28.6535811490492,16.2284306008241,22.6425581335702,16.7027668753215,29.3205730006483,13.7861538440264,26.4131515506073,26.0944243108092,29.0028262071823,21.108225804804,24.8099809163188,26.2207027381872,32.9014898144564,23.3361669670461,50.5180539287049,25.7537705828468
"TTLL12",38.5341263728593,45.8214511082093,28.5493124292842,51.036232119038,36.1620400341329,40.3737362575059,46.9567138677464,54.1217689409376,53.3277772196577,43.1342005576429,41.6807679394156,54.4583826100811,54.1282574366863,48.7938036583692,48.4560925438598,38.1155804626132
"TTLL13P",1.97610904476202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTLL3",1.97610904476202,2.86384069426308,0,0.927931493073419,0,0,0,0,1.87115007788273,0,0,4.03395426741341,0,3.18220458641538,1.03098069242255,3.09045246994161
"TTLL4",29.6416356714302,15.2738170360698,24.6114762321415,18.5586298614684,24.4338108338736,21.6639560406129,18.5870325726496,26.0944243108092,30.873976285065,20.190476856769,26.7947793896243,18.1527942033604,26.5334595277874,15.9110229320769,26.8054980029863,17.5125639963358
"TTLL5",32.6057992385733,40.0937697196831,25.5959352814272,39.901054202157,33.2299827340681,50.220989003239,32.2827407840756,43.490707184682,31.8095513240064,33.9567110772934,43.6655664127211,39.3310541072808,33.9628281955679,42.4293944855384,28.8674593878314,47.386937872438
"TTLL6",0.988054522381008,0,0.984459049285661,0.927931493073419,0.977352433354944,0,0,1.9329203193192,0,0.917748948034956,0,0,1.0613383811115,0,0,0
"TTLL7",16.7969268804771,11.4553627770523,12.7979676407136,19.4865613545418,9.77352433354944,15.755604393173,13.695708211426,17.3962828738728,23.3893759735341,14.6839831685593,15.878387786444,10.0848856685335,14.858737335561,9.54661375924615,19.5886331560284,11.3316590564526
"TTN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12392276969019,0
"TTN-AS1",1.97610904476202,2.86384069426308,4.92229524642831,2.78379447922026,5.86411460012967,0.984725274573314,0.978264872244716,1.9329203193192,6.54902527258955,2.75324684410487,1.98479847330551,1.00848856685335,1.0613383811115,6.36440917283077,1.03098069242255,5.15075411656935
"TTPA",1.97610904476202,1.90922712950872,0.984459049285661,0,0,1.96945054914663,0.978264872244716,3.8658406386384,0,0,0.992399236652753,0,3.18401514333449,2.12146972427692,2.0619613848451,3.09045246994161
"TTPAL",67.1877075219085,42.0029968491919,66.943215351425,42.6848486813773,57.6637935679417,41.3584615320792,58.695892334683,38.658406386384,46.7787519470682,44.0519495056779,35.7263725194991,38.3225655404274,43.5148736255714,30.7613110020154,31.960401465099,33.9949771693577
"TTYH2",0.988054522381008,0.954613564754361,0.984459049285661,0,0,0,0,1.9329203193192,0,0,0,1.00848856685335,0,0,0,0
"TTYH3",62.2474349100035,70.6414037918227,50.2074115135687,85.3696973627545,67.4373179014912,90.5947252607449,69.4568059293748,66.6857510165124,78.5883032710746,68.8311711026217,74.4299427489564,78.6621082145615,98.7044694433692,73.1907054875538,90.7263009331843,82.4120658651096
"TUB",1.97610904476202,8.59152208278925,0,8.35138343766077,2.93205730006483,2.95417582371994,0,6.7652211176172,2.80672511682409,1.83549789606991,2.97719770995826,2.01697713370671,0,2.12146972427692,3.09294207726765,4.12060329325548
"TUBA1A",40.5102354176213,25.7745662483677,25.5959352814272,39.901054202157,34.2073351674231,29.5417582371994,36.1958002730545,41.5577868653628,36.4874265187132,33.9567110772934,23.8175816796661,42.3565198078408,35.0241665766794,37.1257201748461,34.0223628499441,24.7236197595329
"TUBA1B",945.568177918624,1239.08840705116,991.350262630661,1138.57194200108,1004.71830148888,1122.58681301358,1036.9607645794,1186.81307606199,945.866364369719,1104.05198448605,1084.69236566146,1256.57675429928,1099.54656283151,1207.11627311357,992.834406802914,1199.09555833735
"TUBA1C",465.373680041455,582.31427450016,422.332932143549,585.524772129327,511.155322644636,585.911538371122,510.654263311742,581.809016115079,451.882743808679,553.402615665079,522.994397716001,696.865599695667,576.306740943543,677.809576906477,507.242500671894,574.82415940914
"TUBA3C",0,0,0,0,0,0,0,0,0.935575038941364,0,0,0,1.0613383811115,0,0,0
"TUBA3E",0,0,0,0,0,0,0,0,0.935575038941364,0,0,0,0,0,0,0
"TUBA4A",15.8088723580961,33.4114747664026,18.7047219364276,23.1982873268355,27.3658681339384,31.511208786346,27.391416422852,44.4571673443416,26.1961010903582,37.6277068694332,37.7111709928046,31.2631455724539,30.7788130522334,42.4293944855384,41.2392276969019,26.7839214061606
"TUBAL3",0,0,0,0.927931493073419,0,1.96945054914663,0,0,0,0.917748948034956,0,0,0,0,0,2.06030164662774
"TUBAP11",0,0,0,0,0,0,0,0.9664601596596,0,0,0,0,0,0,0,0
"TUBAP13",0,0,0,0,0,0,0,0,0,0,0,1.00848856685335,0,0,0,0
"TUBAP3",0,0,0,0,0,0,0,0,0,0,0,0,0,2.12146972427692,0,0
"TUBB",88.9249070142907,166.102760267259,86.6323963371382,155.892490836334,103.599357935624,135.892087891117,90.9786331187586,175.895749058047,81.3950283878986,119.307363244544,86.3387335887895,134.128979391496,107.195176492261,163.353168769323,109.28395339679,141.130662794
"TUBB2A",19.7610904476202,16.2284306008241,18.7047219364276,21.3424243406886,15.6376389336791,31.511208786346,18.5870325726496,19.329203193192,18.7115007788273,33.0389621292584,9.92399236652753,23.1952370376271,16.981414097784,20.1539623806308,17.5266717711833,26.7839214061606
"TUBB2B",0,0,0,0,0,0,0,4.832300798298,0.935575038941364,0,0,3.02546570056006,1.0613383811115,1.06073486213846,0,0
"TUBB3",2.96416356714302,30.5476340721395,17.7202628871419,24.1262188199089,18.5696962337439,31.511208786346,16.6305028281602,29.9602649494476,19.6470758177686,30.2857152851536,22.8251824430133,29.2461684387472,24.4107827655644,27.5791064156,32.9913821575216,31.93467552273
"TUBB4B",214.407831356679,458.214511082093,231.34787658213,456.542294592122,308.843368940162,436.233296635978,284.675077823212,504.492203342311,301.255162539119,432.259754524464,299.704569469131,522.397077630037,409.676615109038,438.083498063184,429.918948740203,442.964854024964
"TUBB6",151.172341924294,160.375078878733,137.824266899993,148.469038891747,188.629019637504,147.708791185997,183.913795982007,196.191412410899,198.341908255569,160.606065906117,223.289828246869,172.451544931923,238.801135750087,162.292433907185,214.44398402389,186.457299019811
"TUBBP1",17.7849814028581,16.2284306008241,10.8290495421423,11.135177916881,23.4564584005187,14.7708791185997,28.3696812950968,28.0273446301284,19.6470758177686,15.6017321165943,19.8479847330551,31.2631455724539,45.6375503877944,19.0932275184923,16.4956910787608,16.4824131730219
"TUBBP10",0,0.954613564754361,0,0,0,0,0,0,0,0,0,1.00848856685335,1.0613383811115,0,0,1.03015082331387
"TUBBP9",0,0,0.984459049285661,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUBD1",9.88054522381008,10.500749212298,3.93783619714264,12.0631094099544,8.7961719001945,6.89307692201319,4.89132436122358,5.7987609579576,1.87115007788273,10.0952384283845,4.96199618326376,7.05941996797347,13.7973989544495,6.36440917283077,11.340787616648,11.3316590564526
"TUBE1",45.4505080295264,4.7730678237718,50.2074115135687,4.63965746536709,22.4791059671637,5.90835164743988,29.3479461673415,5.7987609579576,35.5518514797718,9.17748948034956,18.8555854964023,9.07639710168018,8.49070704889198,8.48587889710769,16.4956910787608,9.27135740982483
"TUBG1",90.9010160590527,96.4159700401904,102.383741125709,110.423847675737,93.8258336020747,87.6405494370249,73.3698654183537,116.941679318812,87.9440536604882,103.70563112795,92.293129008706,82.6960624819749,108.256514873373,103.952016489569,80.4164940089588,104.045233154701
"TUBG2",9.88054522381008,10.500749212298,15.7513447885706,7.42345194458735,17.592343800389,19.6945054914663,10.7609135946919,10.6310617562556,13.0980505451791,11.9307363244544,10.9163916031803,11.0933742353869,14.858737335561,7.42514403496923,16.4956910787608,7.21105576319709
"TUBGCP2",71.1399256114325,84.9606072631381,85.6479372878525,81.6579713904608,65.4826130347813,61.0529670235454,79.239454651822,89.8807948483428,87.9440536604882,67.9134221545868,96.262725955317,77.6536196477082,75.3550250589163,81.6765843846615,69.0757063923107,90.6532724516206
"TUBGCP3",52.3668896861934,47.730678237718,33.4716076757125,40.8289856952304,39.0940973341978,41.3584615320792,32.2827407840756,52.1888486216184,43.9720268302441,35.7922089733633,43.6655664127211,36.3055884067207,50.9442422933518,48.7938036583692,44.3321697741696,39.1457312859271
"TUBGCP4",23.7133085371442,63.0044952737878,28.5493124292842,37.1172597229368,35.184687600778,32.4959340609193,25.4348866783626,33.826105588086,27.1316761292995,48.6406942458527,35.7263725194991,41.3480312409875,27.5947979088989,38.1864550369846,49.4870732362823,48.4170886957519
"TUBGCP5",10.8685997461911,13.364589906561,21.6580990842845,25.9820818060557,26.3885157005835,18.709780216893,18.5870325726496,24.16150399149,12.1624755062377,22.025974752839,25.8023801529716,18.1527942033604,27.5947979088989,29.7005761398769,17.5266717711833,19.5728656429635
"TUBGCP6",17.7849814028581,21.0014984245959,16.7358038378562,10.2072464238076,17.592343800389,19.6945054914663,22.5000920616285,26.0944243108092,16.8403507009445,17.4372300126642,14.8859885497913,12.1018628022402,22.2881060033414,15.9110229320769,30.9294207726765,24.7236197595329
"TUFM",82.9965798800046,82.096766568875,73.8344286964246,77.9462454181672,74.2787849349758,59.0835164743988,57.7176274624382,66.6857510165124,86.0729035826054,68.8311711026217,86.3387335887895,90.7639710168017,68.9869947722473,62.5833568661692,52.58001531355,91.6834232749345
"TUFT1",26.6774721042872,46.7760646729637,37.4094438728551,41.7569171883038,45.9355643676824,34.465384610066,39.1305948897886,28.0273446301284,34.6162764408305,20.190476856769,31.7567755728881,43.3650083746942,29.7174746711219,21.2146972427692,19.5886331560284,37.0854296392993
"TUG1",130.423196954293,189.013485821363,164.404661230705,177.234915177023,187.651667204149,182.174175796063,168.261558026091,197.157872570558,152.498731347442,191.809530139306,136.95109465808,173.460033498777,160.262095547836,173.960517390708,181.452601866369,182.336695726555
"TULP2",0,0,0.984459049285661,0,0,0,0,0,0,0,0,0,0,0,0,0
"TULP3",46.4385625519074,39.1391561549288,24.6114762321415,30.6217392714228,25.4111632672286,34.465384610066,34.2392705285651,28.993804789788,48.6499020249509,30.2857152851536,27.7871786262771,23.1952370376271,18.0427524788954,28.6398412777385,25.7745173105637,23.693468936219
"TULP4",30.6296901938112,13.364589906561,19.6891809857132,14.8469038891747,21.5017535338088,25.6028571389062,30.3262110395862,10.6310617562556,22.4538009345927,17.4372300126642,9.92399236652753,22.1867484707738,32.9014898144564,29.7005761398769,28.8674593878314,24.7236197595329
"TUSC1",2.96416356714302,2.86384069426308,3.93783619714264,6.49552045151393,5.86411460012967,2.95417582371994,1.95652974448943,2.8993804789788,5.61345023364818,11.0129873764195,9.92399236652753,5.04244283426676,6.36803028666898,4.24293944855384,8.24784553938039,8.24120658651096
"TUSC2",11.8566542685721,23.865339118859,22.6425581335702,29.6938077783494,13.6829340669692,17.7250549423196,15.6522379559155,19.329203193192,8.42017535047227,29.3679663371186,13.8935893131385,17.144305636507,19.1040908600069,20.1539623806308,18.5576524636059,16.4824131730219
"TUSC3",38.5341263728593,62.0498817090334,43.3161981685691,48.2524376398178,44.9582119343274,50.220989003239,45.0001841232569,54.1217689409376,47.7143269860095,50.4761921419226,45.6503648860266,63.5347797117612,49.8829039122404,59.4011522797538,56.7039380832402,42.2361837558687
"TUT1",10.8685997461911,5.72768138852616,18.7047219364276,4.63965746536709,19.5470486670989,3.93890109829325,11.7391784669366,3.8658406386384,12.1624755062377,7.34199158427965,7.93919389322202,6.05093140112012,6.36803028666898,8.48587889710769,12.3717683090706,5.15075411656935
"TUT4",62.2474349100035,63.9591088385422,72.8499696471389,64.9552045151393,74.2787849349758,59.0835164743988,51.8480382289699,55.0882291005972,70.1681279206023,45.8874474017478,61.5287526724707,64.5432682786146,52.0055806744633,54.0974779690615,59.7968801605078,52.5376919890074
"TUT7",48.4146715966694,31.5022476368939,37.4094438728551,29.6938077783494,33.2299827340681,33.4806593354927,32.2827407840756,24.16150399149,41.16530171342,32.1212131812235,26.7947793896243,39.3310541072808,37.1468433389024,30.7613110020154,36.0843242347892,39.1457312859271
"TVP23B",65.2115984771465,41.0483832844375,63.0053791542823,45.4686431605975,44.9582119343274,34.465384610066,55.7610977179488,41.5577868653628,44.9076018691855,28.4502173890836,40.6883687027629,34.288611273014,53.0669190555748,42.4293944855384,41.2392276969019,44.2964854024964
"TVP23C",5.92832713428605,0.954613564754361,3.93783619714264,1.85586298614684,1.95470486670989,1.96945054914663,1.95652974448943,1.9329203193192,1.87115007788273,2.75324684410487,6.94679465656927,3.02546570056006,3.18401514333449,8.48587889710769,8.24784553938039,5.15075411656935
"TWF1",128.447087909531,125.054376982821,146.684398343564,124.342820071838,128.033168769498,125.060109870811,135.978817242016,115.975219159152,118.818029945553,125.731605880789,126.0347030549,119.001650888696,134.78997440116,129.409653180892,114.438856858903,121.557797151037
"TWF1P1",2.96416356714302,3.81845425901744,1.96891809857132,10.2072464238076,4.88676216677472,7.87780219658651,1.95652974448943,8.6981414369364,3.74230015576545,2.75324684410487,5.95439541991652,3.02546570056006,4.24535352444599,6.36440917283077,4.12392276969019,3.09045246994161
"TWF2",46.4385625519074,35.3207018959113,35.4405257742838,29.6938077783494,36.1620400341329,24.6181318643328,38.1523300175439,34.7925657477456,36.4874265187132,21.108225804804,32.7491748095408,27.2291913050405,49.8829039122404,30.7613110020154,47.4251118514372,31.93467552273
"TWNK",61.2593803876225,31.5022476368939,57.0986248585683,32.4776022575697,44.9582119343274,29.5417582371994,44.0219192510122,26.0944243108092,46.7787519470682,34.8744600253283,29.7719770995826,24.2037256044805,29.7174746711219,21.2146972427692,42.2702083893245,21.6331672895913
"TWSG1",125.482924342388,127.918217677084,103.368200174994,155.892490836334,103.599357935624,173.311648324903,104.674341330185,151.734245066557,125.367055218143,174.372300126642,103.209520611886,122.027116589256,99.7658078244807,144.259941250831,93.8192430104519,108.165836447956
"TXK",9.88054522381008,0,5.90675429571397,6.49552045151393,6.84146703348461,5.90835164743988,6.84785410571301,1.9329203193192,6.54902527258955,3.67099579213982,2.97719770995826,1.00848856685335,4.24535352444599,8.48587889710769,3.09294207726765,4.12060329325548
"TXLNA",134.375415043817,157.51123818447,118.135085914279,153.108696357114,141.716102836467,147.708791185997,151.631055197931,143.036103629621,153.434306386384,154.181823269873,138.935893131385,162.36665926339,151.771388498944,142.138471526554,143.306316246734,150.402020203825
"TXLNG",54.3429987309554,93.5521293459273,51.1918705628544,71.4507249666532,48.8676216677472,75.8238461421451,56.7393625901935,89.8807948483428,57.0700773754232,76.1731626869014,48.6275625959849,55.4668711769344,45.6375503877944,59.4011522797538,59.7968801605078,49.4472395190658
"TXN",204.527286132869,221.470347023012,233.316794680702,291.370488825053,239.451346171961,257.013296663635,259.24019114485,253.212561830815,232.022609657458,274.406935462452,297.719770995826,287.419241553206,297.174746711219,213.207707289831,201.041235022397,314.19600111073
"TXN2",20.7491449700012,27.6837933778765,18.7047219364276,27.8379447922026,29.3205730006483,14.7708791185997,29.3479461673415,21.2621235125112,19.6470758177686,22.9437237008739,32.7491748095408,28.2376798718939,23.3494443844529,36.0649853127077,29.8984400802539,32.9648263460438
"TXNDC11",15.8088723580961,20.0468848598416,13.7824266899993,12.0631094099544,24.4338108338736,14.7708791185997,13.695708211426,16.4298227142132,12.1624755062377,21.108225804804,12.9011900764858,24.2037256044805,14.858737335561,22.2754321049077,18.5576524636059,12.3618098797664
"TXNDC12",70.1518710890515,47.730678237718,56.1141658092827,57.531752570552,72.3240800682659,56.1293406506789,62.6089518236618,63.7863705375336,62.6835276090714,57.8181837262022,71.4527450389982,63.5347797117612,59.4349493422438,56.2189476933384,55.6729573908176,57.6884461055767
"TXNDC15",27.6655266266682,36.2753154606657,31.5026895771412,38.9731227090836,25.4111632672286,33.4806593354927,45.0001841232569,28.0273446301284,34.6162764408305,26.6147194930137,36.7187717561518,30.2546570056006,41.3921968633484,27.5791064156,20.619613848451,25.7537705828468
"TXNDC16",13.8327633133341,14.3192034713154,16.7358038378562,18.5586298614684,3.90940973341978,14.7708791185997,12.7174433391813,8.6981414369364,14.9692006230618,12.8484852724894,14.8859885497913,16.1358170696536,10.613383811115,11.6680834835231,12.3717683090706,8.24120658651096
"TXNDC17",26.6774721042872,30.5476340721395,23.6270171828559,34.3334652437165,29.3205730006483,47.266813179519,32.2827407840756,31.8931852687668,28.0672511682409,38.5454558174682,29.7719770995826,45.3819855084009,40.3308584822369,40.3079247612615,28.8674593878314,38.1155804626132
"TXNDC2",0,0.954613564754361,0,2.78379447922026,0,0,0,0,0,0,0.992399236652753,0,3.18401514333449,2.12146972427692,0,0
"TXNDC5",0,0,0,0,0,0,0,0,0.935575038941364,0,0,0,0,0,0,1.03015082331387
"TXNDC9",81.0204708352426,53.4583596262442,71.8655105978533,63.0993415289925,64.5052606014263,40.3737362575059,74.3481302905984,55.0882291005972,64.5546776869541,59.6536816222722,66.4907488557344,59.5008254443478,59.4349493422438,38.1864550369846,42.2702083893245,72.1105576319709
"TXNIP",863.559652561001,154.647397490206,777.722648935672,171.667326218582,576.637935679417,119.151758223371,503.806409206029,132.405041873365,598.768024922473,141.333337997383,524.979196189306,190.604339135284,232.433105463418,150.624350423661,162.894949402763,127.73870209092
"TXNL1",77.0682527457186,77.3236987451032,73.8344286964246,67.7389989943596,87.961719001945,71.8849450438519,76.3046600350878,98.5789362852792,68.2969778427195,84.432903219216,81.3767374055257,74.6281539471481,64.7416412478013,67.8870311768615,54.6419766983951,86.5326691583651
"TXNL4A",46.4385625519074,32.4568612016483,33.4716076757125,49.1803691328912,41.0488022009077,46.2820879049457,46.9567138677464,58.9540697392356,36.4874265187132,43.1342005576429,51.6047603059431,47.3989626421076,47.7602271500174,40.3079247612615,56.7039380832402,41.2060329325548
"TXNL4B",19.7610904476202,19.0922712950872,25.5959352814272,9.27931493073419,24.4338108338736,11.8167032948798,17.6087677004049,14.496902394894,28.0672511682409,9.17748948034956,15.878387786444,11.0933742353869,11.6747221922265,7.42514403496923,20.619613848451,8.24120658651096
"TXNP4",0,0,0.984459049285661,0,0,0,0.978264872244716,0,0,0,0,1.00848856685335,0,0,0,0
