"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZFP64",12.2814401442612,-0.0755598871912164,0.260049654604415,-0.290559459908368,0.771388269209724,0.888335109127255
"ZFP69",3.72407574774224,-0.732167444888342,0.551052046480982,-1.32867203663241,0.183956194400453,0.380128657815589
"ZFP69B",9.49257518983114,-1.67056889953253,0.408102021476704,-4.0935080240172,4.24895365524539e-05,0.000453592144826888
"ZFP82",16.7377487122888,-0.10302391098267,0.219185618568188,-0.470030431994879,0.638333275562068,0.80088360337721
"ZFP90",15.0803442396039,-0.0781839640851521,0.235784772870423,-0.331590387001448,0.740198579342085,0.867644380770412
"ZFP91",167.402428838012,-0.183343893869062,0.0794781693866925,-2.3068459588824,0.0210634090999887,0.0799556869501212
"ZFPL1",22.5917685997541,-0.207983700016591,0.194288715171787,-1.07048780384746,0.28439979580828,0.50151211769089
"ZFPM1",2.59851281271964,0.257493593010433,0.60770688602727,0.423713469323562,0.671774790870984,0.824232211803334
"ZFPM2",3.56806378563925,-0.730351899793434,0.495409675464102,-1.47423826373443,0.140417450843255,0.318882512590789
"ZFPM2-AS1",7.45484518638079,-0.222347951079797,0.386850728405266,-0.574764204261403,0.565450778800275,0.752524540486212
"ZFR",195.644431286513,-0.101579280901572,0.0765895682097656,-1.32628089276288,0.184746673394814,0.381307902048368
"ZFX",54.8349857105829,0.508905556137017,0.133759537045732,3.80463006509229,0.000142016274704205,0.00130609798564941
"ZFYVE1",16.682408926722,0.0738737192336883,0.249252922320563,0.296380554121165,0.766939474144255,0.885416023806171
"ZFYVE16",56.6777705952847,-0.280340317355103,0.146164784466441,-1.91797441756204,0.0551142550515007,0.163925338963722
"ZFYVE19",14.5868532829945,0.00975445501482072,0.248759859879062,0.0392123352198501,0.968721099117766,0.990343382214096
"ZFYVE21",17.2355544482027,0.513031917557831,0.221533901824757,2.31581673654474,0.0205682770200757,0.0786071188740848
"ZFYVE26",17.8432066515307,0.561754635424044,0.242045675507484,2.32086210276736,0.020294287467499,0.0778022435010914
"ZFYVE27",21.6228118948092,-0.573002136038221,0.202407888885573,-2.83092788128508,0.00464131849198396,0.023970740095361
"ZFYVE28",13.3604209182665,-0.145352777902696,0.288723728402514,-0.503432048023629,0.614660544267276,0.785547383123791
"ZFYVE9",33.0938978977843,0.0197285280315976,0.185277099569178,0.106481200739174,0.915200570240509,0.960244463128282
"ZG16B",1.97494554297304,-0.575616593221217,0.698030159709402,-0.824629975101438,0.409581698143233,0.628293888231655
"ZGLP1",1.0665223052901,-1.28189550940195,0.986688311756439,-1.29918992059407,0.193878759720717,0.394061134652037
"ZGPAT",16.578632879396,0.0954421808048299,0.228833674833126,0.417081012549529,0.676619152645668,0.827542134521599
"ZGRF1",15.9572612862695,0.024939703690991,0.22667744463413,0.110022872947263,0.91239123504571,0.958673952147514
"ZHX1",48.8086537537608,0.221443197571904,0.150170016412376,1.47461659033058,0.140315652037871,0.318811332053286
"ZHX1-C8orf76",0.0615286905803538,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ZHX2",11.8597431298812,-0.944274782971786,0.311888773848843,-3.02760106213194,0.00246503273068489,0.0143497165421329
"ZHX3",68.0848860613211,0.0775559362910535,0.127422186851905,0.608653313894165,0.542754258226376,0.733894183604772
"ZIC2",7.86371079675163,-0.130435933982338,0.324921228243585,-0.401438633872681,0.688097210168638,0.834884864724634
"ZIK1",0.0573593092521848,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ZKSCAN1",51.5891098450514,0.209213873148857,0.151994802863106,1.37645412348266,0.168681081293647,0.358712235089371
"ZKSCAN2",11.4559370533026,-0.957199424475389,0.323626704275258,-2.95772694845742,0.00309916516939371,0.0172523923870221
"ZKSCAN2-DT",1.10756133677769,-0.0127805227470909,0.920923973133743,-0.0138779346829261,0.988927365607962,0.996525365674296
"ZKSCAN3",12.5262333217115,0.762446232125275,0.268385389080249,2.84086341189497,0.00449915779091674,0.0233680059215353
"ZKSCAN4",5.94665901451585,0.370456665213789,0.370216682682701,1.00064822181796,0.316996908131072,0.535713966274114
"ZKSCAN5",18.5763756936557,0.189606731610115,0.212635031001263,0.891700350207056,0.372553565789239,0.592276928843327
"ZKSCAN7",1.11232046196412,0.296828971987029,0.891040097156658,0.333126391207558,0.739038878724429,0.867083907426355
"ZKSCAN7-AS1",0.132629577703122,-0.0185308247888993,2.54961259529058,-0.00726809430700486,0.99420095082201,NA
"ZKSCAN8",88.614108321206,-0.579369980508258,0.106802889041002,-5.42466580923514,5.80630698925817e-08,1.24351741353279e-06
"ZMAT1",3.55105494719584,-1.16687428014406,0.544371905809581,-2.14352406450642,0.0320710408832984,0.110449990739615
"ZMAT2",48.9132868569314,0.257125932775361,0.130554992555162,1.96948372285893,0.0488975699301759,0.150265827168065
"ZMAT3",25.3546632121647,-0.288519405046333,0.21409575025138,-1.3476185524821,0.1777811003556,0.37146132350723
"ZMAT4",0.251767548716926,-1.47139515131479,1.89197428323617,-0.777703568358241,0.436743788066691,NA
"ZMAT5",4.52049161736113,-0.37729028081342,0.415991022638594,-0.906967362950049,0.364424056460215,0.584868256619417
"ZMIZ1",122.106365663273,-0.0286304674971714,0.0916036184284253,-0.312547342434316,0.754624589646267,0.876888558579159
"ZMIZ1-AS1",2.01496594605156,0.0644381964837097,0.61344779676419,0.105042673270012,0.916341947628277,0.961103303264058
"ZMIZ2",101.870799554915,-0.136575232004322,0.0993288884643286,-1.37497996922989,0.169137654818298,0.359352782236428
"ZMPSTE24",125.098175043756,0.140858040445558,0.0952151724762624,1.47936549167807,0.139042657809098,0.316541011331146
"ZMYM1",37.4244532969865,0.3250693790176,0.153114891827899,2.12304221448935,0.0337503145607096,0.114885176716588
"ZMYM2",34.3923357468653,-0.168992752122253,0.153969427326909,-1.09757342776529,0.272390801243098,0.488554300716166
"ZMYM3",44.6879252915527,0.433883306593531,0.15524914819852,2.79475482879118,0.00519390882118207,0.0261732268047803
"ZMYM4",87.6120452280485,-0.0695626096387037,0.110412391129833,-0.630025388698498,0.528677973403157,0.721338636781726
"ZMYM5",13.7921574173609,-1.16284123358862,0.304614847916583,-3.81741481592866,0.000134857326109416,0.00125187289080032
"ZMYM6",18.6182845995869,-0.102688860767066,0.226983170714216,-0.452407376476193,0.650975533893847,0.810100292268545
"ZMYND10",0.433496217044857,-0.379316514705471,1.45905170830628,-0.259974689413712,0.794883297405109,0.900450409758977
"ZMYND11",94.3937973555493,0.180575272837701,0.100043478214085,1.80496796054297,0.0710796958287129,0.197763435988548
"ZMYND12",0.612480499108801,-0.606275249341472,1.17477538875623,-0.516077588230166,0.605800220303734,0.781492420280277
"ZMYND15",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ZMYND19",34.1221888331454,0.0722776224712861,0.153157723519495,0.471916275656096,0.636986550361082,0.800153814800063
"ZMYND8",143.233565859365,-0.494995185564397,0.119535273988512,-4.14099678737483,3.45799804473005e-05,0.000379969096316418
"ZNF10",6.34348266313386,-0.563521923549287,0.375613517949095,-1.50027061492941,0.133544317973964,0.308168946598383
"ZNF100",15.233761586281,0.413408737185084,0.241784124566329,1.70982581228849,0.087298088335211,0.228869679280911
"ZNF101",9.9937352668818,-0.486489736677634,0.307210708296656,-1.58357024523982,0.113291549532251,0.276077282600276
"ZNF106",84.8662263902073,0.274306292312238,0.106784636617654,2.56878050064825,0.0102057078792865,0.044991999348392
"ZNF107",14.0473171760298,0.46985834196278,0.252151968242754,1.86339351319452,0.0624069220117705,0.179685324414803
"ZNF112",4.47145652039466,0.0193975297359411,0.431292286878763,0.044975368969197,0.964126941797487,0.988121534470535
"ZNF114",7.80441553830164,0.993512963745422,0.359407050769367,2.76431127775221,0.00570430937488256,0.0281623641069442
"ZNF12",24.1543268099642,-0.78861274178336,0.217048196717443,-3.63335311562155,0.00027976173530387,0.00232208933166693
"ZNF121",84.8754757270965,-0.789043895488007,0.134631669201979,-5.86075995466013,4.60753624846469e-09,1.23128743374319e-07
"ZNF124",7.33668022832496,-0.105880409218914,0.380060125617096,-0.278588576075952,0.780560580726144,0.893667902729591
"ZNF131",54.3818657981464,-0.369527917997996,0.142571693126208,-2.59187437488647,0.00954546206723269,0.0427604656452728
"ZNF132",1.37520236595887,-0.835245866425698,0.938084718220109,-0.890373598677171,0.373265313821956,0.592900998651838
"ZNF133",8.48297423069345,-0.463929337505511,0.379789155621546,-1.22154445601867,0.221879944232564,0.42916374439854
"ZNF134",29.7202580123623,-0.652214238277945,0.178242428438825,-3.65914133907681,0.000253061747830449,0.00212977012516129
"ZNF136",9.41298630699051,-0.534809618084223,0.291008836883417,-1.83777793077286,0.0660951349107557,0.187316272362165
"ZNF137P",1.84313653940537,1.45229027232506,0.786041412401359,1.84760020198975,0.0646602004737583,0.184148217150588
"ZNF138",4.17998159207911,0.581217839023813,0.497487838341004,1.16830562323298,0.242683507935978,0.454465162806854
"ZNF14",5.70328864284762,-0.324513680735888,0.428526842641756,-0.75727737085347,0.448883705214789,0.6581730650788
"ZNF140",8.15027709671259,-0.342988426210407,0.325269838691921,-1.05447350295294,0.291666185639675,0.510389855971121
"ZNF141",20.7224836034889,0.176842922601697,0.225902270537712,0.782829327836149,0.433727342845651,0.646746326852041
"ZNF142",29.4519092259501,-0.238323219296673,0.186985972704031,-1.27455132516224,0.202468095204778,0.404806777138929
"ZNF143",20.6969091341938,-0.295402107919622,0.200614461579203,-1.47248660736752,0.140889520937085,0.319226901479979
"ZNF146",155.260394808772,-0.557243812048584,0.146348616156274,-3.80764660906358,0.000140295565876604,0.00129542372803427
"ZNF148",49.6839529220346,-0.20805408786106,0.137924738981837,-1.5084609867448,0.131436584384386,0.304849631304602
"ZNF155",9.42200915818887,-1.11299225565403,0.349298962817059,-3.18636003576382,0.00144075180617874,0.0092469898655893
"ZNF16",5.79787582809048,-0.452270080970055,0.371237557107122,-1.21827674035564,0.223118825907418,0.430611845536287
"ZNF160",22.7777209316528,-0.510488192319683,0.20552974536323,-2.48376794034121,0.0130000493860495,0.0546214609081427
"ZNF165",2.14697614780191,-0.40800758313162,0.87759871838382,-0.464913604116245,0.641993327884657,0.80382383655569
"ZNF169",1.40840481828638,0.091706096973513,0.844572008031771,0.108582922594403,0.913533306451312,0.959365510929346
"ZNF17",6.96836113569325,-0.830045578323405,0.387239205801163,-2.14349571502223,0.0320733147918035,0.110449990739615
"ZNF174",7.32505879775858,-0.218274031195836,0.364644454241448,-0.59859413370183,0.54944356894337,0.738452876704002
"ZNF175",32.2299028216457,-0.166112833807639,0.168705865801584,-0.984629864636753,0.324805914605641,0.543943101592504
"ZNF18",2.0234615772696,-0.290042445307067,0.693711926453765,-0.418102146217603,0.675872435860983,0.826873811836781
"ZNF180",16.1649352100825,-0.129188429852065,0.229349088971151,-0.563282943183242,0.573242230949117,0.758023409348437
"ZNF181",9.40077781873538,-1.31899845961924,0.332506460560945,-3.96683558386826,7.28331990938946e-05,0.000729277876641464
"ZNF182",13.5972618563968,-0.448849476308248,0.27104918972347,-1.65597055193625,0.0977277825336808,0.247798321451985
"ZNF184",14.0042461249916,-0.751259022075449,0.248497922572604,-3.02320041269541,0.00250116541445487,0.0145252911311808
"ZNF185",112.101024523767,-0.405670143281741,0.10638702789486,-3.81315420976566,0.00013720444287083,0.00127026234700559
"ZNF189",11.8823204821796,0.148362333776265,0.340042110930421,0.43630576627794,0.662614898757597,0.81856592175164
"ZNF19",1.46050025645911,-0.275497779089936,0.774593678700157,-0.355667476595275,0.72208960431929,0.856369497623943
"ZNF192P1",1.21994081194197,-1.60352229449565,0.881909541328972,-1.81823896822713,0.0690276164320946,0.193480405878576
"ZNF195",21.5193873969537,-0.700514163551535,0.212654225088976,-3.29414646362392,0.000987210440312808,0.00677572032179087
"ZNF197-AS1",0.122169054169368,-0.739872844573266,3.06038250977364,-0.241758290739934,0.8089674594601,NA
"ZNF2",6.25649584730309,-0.0737212545155467,0.357860521404465,-0.206005552739428,0.836786573877534,0.916930443922023
"ZNF200",8.73413662752794,0.370023223448662,0.351261228275136,1.05341322543811,0.292151645352922,0.510768522827898
"ZNF202",25.6653013449794,-0.671893313478557,0.178888364280341,-3.75593636948691,0.000172694570390689,0.00153533327859192
"ZNF204P",3.13370353083976,-0.530564061637314,0.586186207873359,-0.905111813466513,0.365406154266712,0.585645756890337
"ZNF205",5.62058327691611,0.493258175513739,0.424031891177715,1.16325725912679,0.244725141176766,0.45667547522538
"ZNF205-AS1",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ZNF207",167.995316187946,0.0699440757497169,0.083448840364629,0.838167138621662,0.401936840134651,0.620683149815142
"ZNF208",0.374630831250822,-0.74498470290275,1.38719924989963,-0.537042319592268,0.59123838208475,NA
"ZNF211",16.876659418091,-0.0422531883404514,0.225079827446813,-0.187725345357464,0.851091960763752,0.923924767794067
"ZNF212",14.1505075417515,-0.431334275866203,0.248151847431096,-1.73818684136926,0.0821778969399005,0.219109481985003
"ZNF213",4.38215557504794,-1.26899290125115,0.454855397791206,-2.78988203154987,0.00527272495324865,0.0264360104411795
"ZNF213-AS1",1.80552745405196,-1.42086930531282,0.721515629701774,-1.96928416630435,0.0489204683926932,0.150302913516448
"ZNF214",2.19408761902038,0.799243170877045,0.639477496807479,1.24983783615089,0.211358791495234,0.416302227641213
"ZNF215",12.2353598893592,-0.414789570162954,0.306827268716274,-1.35186670956066,0.176417958885327,0.369388429184317
"ZNF217",109.409415404269,-0.197756305004488,0.125226232041025,-1.57919232880616,0.114291948981515,0.277637610356287
"ZNF219",9.17328884758153,-0.0410989275246666,0.296202254520704,-0.138752919322543,0.889645398937334,0.944556048805724
"ZNF22",63.6746488987668,-0.170701036539089,0.11754151722694,-1.45226163968525,0.14642886934581,0.327500378530402
"ZNF22-AS1",1.85323286516767,-0.614581411482329,0.702633461995553,-0.874682810774273,0.381746515482709,0.601758080630286
"ZNF221",3.06601269665536,0.561982200645439,0.551025385684566,1.01988441049274,0.307783283908123,0.526347552561079
"ZNF222",3.99900965534553,0.103397948183464,0.511892368556512,0.20199157974368,0.839923306899054,0.919050237756647
"ZNF223",2.55867107595435,-0.654282918459575,0.575181877066613,-1.13752352872516,0.255319494344572,0.468693643189678
"ZNF224",15.0229099442513,0.0528608181701695,0.273712363272209,0.193125431157814,0.846860736376068,0.922173474934388
"ZNF225",3.71448286219795,-0.589938089132152,0.559045491346258,-1.05525954195874,0.291306639189311,0.509997923384542
"ZNF226",12.7269039158021,-0.287886560365175,0.273804751808637,-1.05143011019173,0.293061092810442,0.511457520188426
"ZNF227",10.8296667601699,-0.0150753809864326,0.269715063229134,-0.0558937302423687,0.955426465565336,0.98331837790505
"ZNF229",0.062024952290797,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ZNF23",17.7983553643689,-0.488749195679651,0.287336547372554,-1.70096425306437,0.088949699898892,0.231820457313957
"ZNF230",3.45120643914745,-0.0124221397150924,0.489252220500371,-0.0253900528083202,0.97974384526082,0.994862293465542
"ZNF232",7.40086277043068,-0.288322614326551,0.352538973173501,-0.817846071687097,0.413445086992899,0.632333140543029
"ZNF232-AS1",1.89113269502008,0.649689965389453,0.731758664714847,0.887847314582363,0.374622887947059,0.594513029037082
"ZNF233",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ZNF234",8.93450315462434,-0.69294181251105,0.338197762726438,-2.0489248862109,0.0404694604343815,0.131161880408301
"ZNF235",2.13472729756157,-0.765745973042657,0.750419494752084,-1.02042388077303,0.307527472853757,0.526052787903912
"ZNF236",17.2588513873561,-0.270958073354749,0.250283928314657,-1.08260276710257,0.278984778565003,0.495552381533996
"ZNF236-DT",1.44270556833098,-0.922556331169303,0.770995041509923,-1.19657881244289,0.231470762836345,0.440695881911108
"ZNF239",9.92607585758348,-0.46377083536728,0.332779502144191,-1.39362801007597,0.163429965620049,0.351478195196461
"ZNF24",113.708620116092,-0.442690282738657,0.12168173033562,-3.63809983238764,0.000274656966960954,0.00228655632122623
"ZNF248",14.480349902796,-0.12745068141373,0.264657274776296,-0.481568781819652,0.630112307446816,0.795768368618337
"ZNF25",9.97707464243367,-0.851001171827948,0.351906808340878,-2.41825719667128,0.0155950494852302,0.0630617997540866
"ZNF250",8.8297241885436,-0.53909953851065,0.312340335431143,-1.72600038277636,0.0843473438769197,0.223214612470512
"ZNF251",18.8090710406194,-0.692690052057527,0.225034619385631,-3.07814883749286,0.00208290855582064,0.0125028568069545
"ZNF252P",22.8522911791571,-0.576224348948814,0.243519934263809,-2.36623071819895,0.0179702417149651,0.0705490847299252
"ZNF252P-AS1",0.313222517474553,0.342145639904867,1.81415389031369,0.188597914284827,0.850407967637601,NA
"ZNF253",3.82635687482445,0.751074912491369,0.488910928358913,1.53622033979163,0.124484349112181,0.294409304188624
"ZNF254",9.94114148647751,0.597426869988248,0.299461670715385,1.99500279471845,0.0460425750569262,0.144138608905718
"ZNF256",3.29052627458531,-0.289778641871743,0.494262298471714,-0.586285142054642,0.557683913938736,0.745692008636841
"ZNF257",1.04743872187918,0.14942243743346,0.937584807445999,0.159369516492583,0.873377754247818,0.935819678308464
"ZNF26",0.25502057003683,0.702817164716303,1.88446946138096,0.372952270715638,0.709183967592712,NA
"ZNF260",27.7446559039197,-0.397509237556445,0.204372981097347,-1.94501854120875,0.0517727468099494,0.15667295687494
"ZNF263",21.1059869024736,-0.231003827767883,0.192384230243452,-1.20074201235496,0.229851291826348,0.438410696531893
"ZNF264",20.6182683540925,0.262939798647329,0.224669972089848,1.17033796818284,0.241864988180518,0.453411090904935
"ZNF266",35.2017122938954,-0.512542464924772,0.159369125091586,-3.216071272464,0.00129958552177613,0.00850337004771768
"ZNF267",11.481528144794,-0.191817316162733,0.264270419673939,-0.725837255639128,0.467938544824598,0.674846838311938
"ZNF268",15.7357100660291,-0.295361577290929,0.249555391338957,-1.18355117758107,0.236590776483762,0.446904423035478
"ZNF271P",30.1498158187342,0.00434325935854419,0.159013018757209,0.0273138601637124,0.978209402181328,0.994212753194839
"ZNF273",3.98230327593648,0.0196002513871166,0.448208517477215,0.043730207309398,0.96511946029102,0.988446173383094
"ZNF274",41.9703899736609,-0.534949553467109,0.180794795385876,-2.95887695398171,0.00308762359267725,0.0172157654556749
"ZNF275",10.0502123659162,0.052565676901141,0.289036995071895,0.181864874730191,0.855688770655033,0.92601752644655
"ZNF276",15.0907897913756,0.140880887675102,0.279096960825426,0.504773994164782,0.613717583340356,0.784806879539702
"ZNF277",12.6298551293901,-0.301142179987722,0.266332614743502,-1.13069959635903,0.258181551305674,0.472260915911447
"ZNF28",15.9454826742302,-0.281341029224501,0.274720643791925,-1.02409860919513,0.305788701270315,0.524119335152368
"ZNF280C",14.4322643546354,-1.04684902128833,0.301468071544723,-3.47250379094633,0.00051562772992973,0.00390818221516373
"ZNF280D",13.2256014908005,-0.447816974775946,0.26413179268087,-1.69543003600861,0.0899938720623697,0.233795386836684
"ZNF281",52.9785384423165,-0.229167271604177,0.14318503102357,-1.60049741209648,0.109488280572413,0.269172428305395
"ZNF282",25.7161452917936,-0.1592249446817,0.176227491017188,-0.903519330398743,0.366250333687764,0.586321620823485
"ZNF283",6.94393484232881,-0.204341079739383,0.413668619982862,-0.493972880388773,0.621325332391672,0.789875810399103
"ZNF284",7.9341380322692,0.137267995948828,0.385255774812909,0.356303538903445,0.721613259349053,0.856299248767269
"ZNF286A",23.5422988548774,-0.136438349037345,0.183914327070723,-0.741858185876288,0.458173262452145,0.666652184557651
"ZNF286B",1.52176394950152,-0.839838395621148,0.783297413129151,-1.07218328765587,0.283637715340378,0.500672255538053
"ZNF287",1.99167923849643,-0.204690344839316,0.771727102315229,-0.265236693418221,0.790827129580612,0.898824139691544
"ZNF292",33.5249272742457,0.242692408062349,0.188400449589887,1.28817318955791,0.19768568249248,0.398935858896414
"ZNF296",2.1684335713498,1.11675191785284,0.646939558049171,1.7262075010846,0.0843100890540627,0.223186210811881
"ZNF3",22.5179911440025,-0.47028760265559,0.193090130347661,-2.43558591942961,0.0148676932372255,0.0608474924052536
"ZNF30",4.15137017367004,0.0223051357965313,0.430962514447914,0.0517565566580781,0.958722671890656,0.985248632428752
"ZNF300",5.75934009279541,-2.92365025182092,0.540818816507599,-5.40596991558233,6.44586160360392e-08,1.37201943765054e-06
"ZNF302",27.5339891639717,-0.461608987824912,0.195963262673743,-2.35558941776469,0.0184933455752175,0.0722500662010039
"ZNF304",14.7223338382557,-0.059940559061803,0.250784802258412,-0.239011927844174,0.811096333677986,0.905837292759441
"ZNF311",0.119384261542982,-0.0185312976922861,2.63831738392131,-0.00702390766373347,0.994395778599611,NA
"ZNF316",25.4008063058522,-0.159569873638407,0.200277609618652,-0.796743449965493,0.425600043803882,0.640711155886924
"ZNF317",46.9373379734167,-0.720574991102269,0.135650795479625,-5.31198500203784,1.0843752988327e-07,2.19372600542277e-06
"ZNF318",60.1172046447975,0.568954628051409,0.142441898520814,3.99429264815839,6.48876785278291e-05,0.000660364227318603
"ZNF319",8.5596098021806,-0.631169543502038,0.356591650779561,-1.7700065105905,0.0767260561563396,0.208908025767644
"ZNF32",12.0404378928605,-0.137752403923914,0.257939426782338,-0.534049430295728,0.593307335597028,0.772274900742989
"ZNF32-AS2",0.0596633477971475,0.342134923746383,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ZNF320",24.7682400302112,0.126746533766003,0.185407943430361,0.683608972846456,0.494222117147166,0.695056195963556
"ZNF321P",0.0584734399338352,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ZNF322",21.9981416795791,0.199427059461172,0.205666851381661,0.969660682416392,0.332215654610809,0.551691857686827
"ZNF322P1",0.662978397756342,-0.835787847246446,1.26956463601781,-0.65832634553214,0.510328452530171,0.707242353383243
"ZNF324",12.629470778211,-0.361181769680671,0.291004003561439,-1.24115739048386,0.214547611988766,0.420846891756903
"ZNF324B",5.94711636871357,-0.438422665367981,0.363652460373445,-1.2056089622431,0.227968301905259,0.43613786791304
"ZNF326",38.5477180353275,0.183928260655006,0.150121396223624,1.22519684256748,0.220501063849102,0.42762908944911
"ZNF329",6.947066853973,0.0389580207060731,0.418890870383996,0.0930027925181573,0.925901342731433,0.966503109020446
"ZNF330",30.5915723616536,-0.301975769463907,0.175255739674534,-1.72305780127204,0.0848780729138197,0.224213226253879
"ZNF331",21.8176623982419,-0.496582423685426,0.195197503318223,-2.54399987317392,0.0109591124385575,0.0475881955032208
"ZNF333",10.7836110622003,-1.29848671993523,0.290700806490678,-4.46674619038894,7.94182578754629e-06,0.00010447076614177
"ZNF334",1.35695872523346,0.787276436085282,0.775141033808437,1.01565573456642,0.309793354090521,0.528417637295582
"ZNF335",32.6835787945475,-0.101741519499372,0.166370360928321,-0.611536327334204,0.540844576361414,0.732420084967185
"ZNF337",8.67823737938767,-0.0288222914641193,0.37528530764931,-0.0768010121276922,0.938781845557124,0.974524231628526
"ZNF337-AS1",3.70230509448409,-0.800910969884961,0.526975461545851,-1.51982592801482,0.128554730811559,0.300546441176817
"ZNF33A",41.7472193854022,-0.235685178825014,0.166058665741632,-1.41928864580733,0.155814880975111,0.340911070183287
"ZNF33B",16.8233741476948,-0.54644672174995,0.253834249190245,-2.15276986259013,0.0313367697885452,0.108478845379254
"ZNF34",3.45135220508132,-0.978321923639144,0.566143243175533,-1.72804663030451,0.0839798646403712,0.22246088213
"ZNF341",6.4966757798196,0.265815045527584,0.426610625747023,0.623085852730753,0.533228105953323,0.725596121005785
"ZNF341-AS1",0.124807088753304,-0.739872516715518,2.60042247657354,-0.284520120626867,0.776011816874677,NA
"ZNF343",12.040971907919,-1.00408463793227,0.302859401933609,-3.31534907459265,0.00091528750671587,0.00636709775348513
"ZNF345",3.04641097793464,0.0885203108170742,0.516896521848216,0.171253446435586,0.864024483981518,0.930467276223753
"ZNF346",18.1303606543547,-0.320128435880964,0.238415627809093,-1.34273260030295,0.179358574574606,0.373659236292033
"ZNF347",39.0732417267614,-0.0960983906731156,0.144034197763734,-0.667191487612892,0.504649827751877,0.70338728092066
"ZNF35",10.4144875402162,-0.246628440005096,0.29649702168116,-0.831807478559801,0.405517621950384,0.624544840464701
"ZNF350",7.07193225522814,-0.288495342473777,0.366053690098255,-0.788123027516373,0.430624746905436,0.644419900134585
"ZNF354A",15.8385433686282,-0.956210267726971,0.253127167573333,-3.77758846232872,0.000158354265489293,0.00143075553154974
"ZNF354B",4.8511467919282,-0.8063106858063,0.424318430505866,-1.90024902959089,0.057400446803609,0.168843450771616
"ZNF354C",20.2607580525173,0.237457680718497,0.25111367979235,0.945618259088294,0.344343327783745,0.56465470190292
"ZNF358",15.3087473518743,-0.359543517591425,0.233654729377889,-1.53878125449769,0.123857707710324,0.293327178771992
"ZNF362",10.8928654027112,0.247494667931873,0.319420065208115,0.774825049799613,0.43844304514675,0.650701805212981
"ZNF365",0.248420943136519,-0.739871469165159,1.89812789987697,-0.389790102770797,0.696691762912702,NA
"ZNF367",44.1457213651895,0.195967766607617,0.162139374273227,1.20863773827932,0.226802051267313,0.434904509377121
"ZNF37A",42.3926144599099,-0.157004529685959,0.142348173401599,-1.1029613231707,0.27004396157927,0.485953072976804
"ZNF37BP",22.2787683693549,-0.197464015395788,0.20359662646017,-0.969878621414279,0.332106997488669,0.551670321597818
"ZNF382",1.40385593097459,-0.175014077164322,0.833451016989456,-0.209987238118082,0.833677633489984,0.915812049018265
"ZNF383",6.52451880210664,-0.911812161125391,0.392145230170976,-2.32518998312905,0.0200618037343364,0.076996048734823
"ZNF384",37.8878353818244,-0.410506791483707,0.178692305354362,-2.29728297852355,0.0216026321631776,0.0815564007509737
"ZNF385A",3.91222777135143,0.617920297630221,0.490662192101972,1.25935991722346,0.207900360314711,0.412719406978245
"ZNF385B",1.21932829062152,0.267151178597466,0.823312562008945,0.32448330187699,0.745572162146154,0.870817241732395
"ZNF385C",0.0596633477971475,0.342134923746383,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ZNF385D",0.124559226008688,-0.0185311026797124,2.60210434205511,-0.00712158324330558,0.99431784671198,NA
"ZNF391",13.4003050086759,-1.12926486037127,0.276527826921802,-4.0837295578597,4.4318606058485e-05,0.000469214548790048
"ZNF394",8.88388657857751,0.428049584613045,0.335222188647102,1.27691304188598,0.20163294921299,0.40396449677752
"ZNF395",64.2263552488233,0.630312095357176,0.123162311180745,5.11773520092662,3.09226326103606e-07,5.7067060554067e-06
"ZNF396",0.875195005234208,-1.33040519903699,1.04973543662279,-1.26737190402676,0.205022341055501,0.408631344128715
"ZNF397",10.9510560924998,-1.24570379930214,0.317051854635721,-3.92902227534167,8.52919394123633e-05,0.000841280408788044
"ZNF398",14.7545235065667,0.58234651127367,0.238334549127278,2.44339947106317,0.0145496224908124,0.0598990391360116
"ZNF404",0.985278387428299,2.97711251950517,1.03284631847854,2.88243513700148,0.00394614370986396,0.020990641013987
"ZNF407",11.9023636786664,-0.338197034152187,0.258357372784742,-1.30902799678942,0.190524867365602,0.389813373035504
"ZNF407-AS1",4.31197763613801,0.0580969896189623,0.432383397593243,0.134364524499195,0.893114332562083,0.946329386152358
"ZNF408",7.45636692798105,-0.278017646704586,0.3371218778401,-0.824679930254934,0.409553328875854,0.628293888231655
"ZNF41",16.7528886586459,-0.0490798611184277,0.220671649305437,-0.222411267024588,0.823993741645126,0.911331299533875
"ZNF410",36.6889879577653,-0.259530128398785,0.161380597175876,-1.608186689977,0.107794297350466,0.266281462910248
"ZNF414",5.87691644010879,-0.16969213972961,0.383025152030424,-0.443031322695307,0.657743078809903,0.815014147118199
"ZNF415",4.72842547647558,1.04295903069097,0.459118411733383,2.27165586052915,0.0231073041253837,0.0859217452184916
